# meteo data from ECHO meteo data at EPFL
# time is timestamp yyyy-mm-dd HH:MM
# T is air temperature in degree Celsius
# rh is relative humidity in %
time,T,rh
2018-05-24 22:45,15.81,73
2018-05-24 23:00,16.12,74
2018-05-24 23:15,16.41,75
2018-05-24 23:30,16.38,75
2018-05-24 23:45,16.35,75
2018-05-25 00:00,16.4,76
2018-05-25 00:15,16.45,76
2018-05-25 00:30,16.37,76
2018-05-25 00:45,16.08,77
2018-05-25 01:00,15.68,78
2018-05-25 01:15,15.49,77
2018-05-25 01:30,15.17,78
2018-05-25 01:45,14.48,80
2018-05-25 02:00,14.53,82
2018-05-25 02:15,14.43,82
2018-05-25 02:30,14.33,81
2018-05-25 02:45,13.92,83
2018-05-25 03:00,13.94,83
2018-05-25 03:15,13.81,83
2018-05-25 03:30,13.51,83
2018-05-25 03:45,13.34,84
2018-05-25 04:00,13.59,82
2018-05-25 04:15,13.21,83
2018-05-25 04:30,13.11,84
2018-05-25 04:45,13.08,84
2018-05-25 05:00,12.93,84
2018-05-25 05:15,13.06,84
2018-05-25 05:30,13.31,84
2018-05-25 05:45,14.08,82
2018-05-25 06:00,14.54,81
2018-05-25 06:15,15,80
2018-05-25 06:30,15.51,78
2018-05-25 06:45,16.43,74
2018-05-25 07:00,17.56,72
2018-05-25 07:15,19.16,67
2018-05-25 07:30,19.99,64
2018-05-25 07:45,20.92,61
2018-05-25 08:00,21.22,61
2018-05-25 08:15,21.3,62
2018-05-25 08:30,21.9,62
2018-05-25 08:45,22.39,60
2018-05-25 09:00,22.22,60
2018-05-25 09:15,22.66,58
2018-05-25 09:30,22.82,58
2018-05-25 09:45,22.57,60
2018-05-25 10:00,22.94,58
2018-05-25 10:15,22.91,59
2018-05-25 10:30,23.03,59
2018-05-25 10:45,23.23,58
2018-05-25 11:00,23.36,56
2018-05-25 11:15,23.65,53
2018-05-25 11:30,23.73,52
2018-05-25 11:45,23.97,54
2018-05-25 12:00,23.86,53
2018-05-25 12:15,23.11,53
2018-05-25 12:30,23.94,54
2018-05-25 12:45,24.66,55
2018-05-25 13:00,25.08,56
2018-05-25 13:15,24.67,57
2018-05-25 13:30,24.35,58
2018-05-25 13:45,25.91,55
2018-05-25 14:00,26.29,54
2018-05-25 14:15,27.16,53
2018-05-25 14:30,27.49,52
2018-05-25 14:45,28.02,52
2018-05-25 15:00,28.4,50
2018-05-25 15:15,28.34,48
2018-05-25 15:30,28.26,48
2018-05-25 15:45,28.32,47
2018-05-25 16:00,28.66,47
2018-05-25 16:15,28.39,47
2018-05-25 16:30,28.93,43
2018-05-25 16:45,27.42,41
2018-05-25 17:00,27.66,43
2018-05-25 17:15,26.56,50
2018-05-25 17:30,24.31,55
2018-05-25 17:45,24.36,57
2018-05-25 18:00,24.87,58
2018-05-25 18:15,23.49,65
2018-05-25 18:30,23.46,62
2018-05-25 18:45,23.08,59
2018-05-25 19:00,22.71,59
2018-05-25 19:15,22.38,60
2018-05-25 19:30,22.23,56
2018-05-25 19:45,21.84,58
2018-05-25 20:00,21.08,61
2018-05-25 20:15,20.84,62
2018-05-25 20:30,20.27,66
2018-05-25 20:45,19.62,68
2018-05-25 21:00,19.52,69
2018-05-25 21:15,19.28,70
2018-05-25 21:30,19.34,71
2018-05-25 21:45,19.44,72
2018-05-25 22:00,19.33,71
2018-05-25 22:15,19.2,68
2018-05-25 22:30,18.73,70
2018-05-25 22:45,18.32,72
2018-05-25 23:00,18.06,74
2018-05-25 23:15,18.04,73
2018-05-25 23:30,17.73,73
2018-05-25 23:45,17.38,75
2018-05-26 00:00,17.13,76
2018-05-26 00:15,16.87,76
2018-05-26 00:30,16.46,78
2018-05-26 00:45,16.11,79
2018-05-26 01:00,15.93,80
2018-05-26 01:15,15.83,80
2018-05-26 01:30,15.71,81
2018-05-26 01:45,15.64,81
2018-05-26 02:00,15.56,82
2018-05-26 02:15,15.64,82
2018-05-26 02:30,15.68,81
2018-05-26 02:45,15.62,80
2018-05-26 03:00,15.37,80
2018-05-26 03:15,15.38,80
2018-05-26 03:30,15.26,80
2018-05-26 03:45,15.18,80
2018-05-26 04:00,15.14,80
2018-05-26 04:15,14.91,81
2018-05-26 04:30,14.61,82
2018-05-26 04:45,14.53,82
2018-05-26 05:00,14.51,82
2018-05-26 05:15,14.38,83
2018-05-26 05:30,14.5,83
2018-05-26 05:45,14.79,82
2018-05-26 06:00,15.18,81
2018-05-26 06:15,16.37,77
2018-05-26 06:30,17.17,75
2018-05-26 06:45,17.68,74
2018-05-26 07:00,18.03,73
2018-05-26 07:15,18.75,72
2018-05-26 07:30,20.79,67
2018-05-26 07:45,20.88,66
2018-05-26 08:00,21.92,64
2018-05-26 08:15,22.12,65
2018-05-26 08:30,23.1,61
2018-05-26 08:45,21.55,67
2018-05-26 09:00,20.22,73
2018-05-26 09:15,18.28,80
2018-05-26 09:30,17.38,85
2018-05-26 09:45,17.25,83
2018-05-26 10:00,17.19,83
2018-05-26 10:15,18.57,79
2018-05-26 10:30,19.64,77
2018-05-26 10:45,21.66,72
2018-05-26 11:00,24.38,63
2018-05-26 11:15,23.74,61
2018-05-26 11:30,22.82,63
2018-05-26 11:45,23.27,59
2018-05-26 12:00,24.06,56
2018-05-26 12:15,23.41,54
2018-05-26 12:30,23.3,54
2018-05-26 12:45,23.27,57
2018-05-26 13:00,22.62,63
2018-05-26 13:15,23.61,69
2018-05-26 13:30,25.18,63
2018-05-26 13:45,25.47,61
2018-05-26 14:00,26.58,61
2018-05-26 14:15,25.94,61
2018-05-26 14:30,25.64,59
2018-05-26 14:45,26.51,57
2018-05-26 15:00,26.57,58
2018-05-26 15:15,23.91,58
2018-05-26 15:30,23.36,59
2018-05-26 15:45,24.27,59
2018-05-26 16:00,25.21,57
2018-05-26 16:15,24.75,56
2018-05-26 16:30,24.03,54
2018-05-26 16:45,23.66,53
2018-05-26 17:00,23.55,55
2018-05-26 17:15,23.21,60
2018-05-26 17:30,23.72,56
2018-05-26 17:45,24.9,51
2018-05-26 18:00,26.01,49
2018-05-26 18:15,25.89,47
2018-05-26 18:30,25.17,45
2018-05-26 18:45,25.67,46
2018-05-26 19:00,24.45,47
2018-05-26 19:15,23.77,47
2018-05-26 19:30,23.26,49
2018-05-26 19:45,22.58,51
2018-05-26 20:00,22.22,51
2018-05-26 20:15,22.44,48
2018-05-26 20:30,22.88,46
2018-05-26 20:45,22.74,49
2018-05-26 21:00,22.05,51
2018-05-26 21:15,21.47,54
2018-05-26 21:30,20.89,56
2018-05-26 21:45,20.85,54
2018-05-26 22:00,20.55,56
2018-05-26 22:15,20.03,58
2018-05-26 22:30,20.36,57
2018-05-26 22:45,20.13,59
2018-05-26 23:00,19.83,62
2018-05-26 23:15,19.53,65
2018-05-26 23:30,19.43,67
2018-05-26 23:45,19.16,67
2018-05-27 00:00,19.02,67
2018-05-27 00:15,18.84,67
2018-05-27 00:30,18.52,68
2018-05-27 00:45,18.08,70
2018-05-27 01:00,17.95,69
2018-05-27 01:15,18.4,64
2018-05-27 01:30,18.72,60
2018-05-27 01:45,18.73,60
2018-05-27 02:00,18.03,66
2018-05-27 02:15,17.53,69
2018-05-27 02:30,17.15,71
2018-05-27 02:45,17.15,71
2018-05-27 03:00,17.36,69
2018-05-27 03:15,17.34,66
2018-05-27 03:30,17.01,71
2018-05-27 03:45,16.77,76
2018-05-27 04:00,16.76,77
2018-05-27 04:15,16.88,77
2018-05-27 04:30,16.9,80
2018-05-27 04:45,16.92,81
2018-05-27 05:00,17.14,76
2018-05-27 05:15,16.52,79
2018-05-27 05:30,16.11,84
2018-05-27 05:45,16.06,86
2018-05-27 06:00,16.5,86
2018-05-27 06:15,16.59,86
2018-05-27 06:30,16.86,84
2018-05-27 06:45,17.08,83
2018-05-27 07:00,16.96,83
2018-05-27 07:15,16.44,87
2018-05-27 07:30,16.19,89
2018-05-27 07:45,16.2,90
2018-05-27 08:00,16.58,90
2018-05-27 08:15,17.31,87
2018-05-27 08:30,18.09,85
2018-05-27 08:45,19.22,83
2018-05-27 09:00,19.88,81
2018-05-27 09:15,20.73,78
2018-05-27 09:30,20.16,79
2018-05-27 09:45,22.53,74
2018-05-27 10:00,23.25,71
2018-05-27 10:15,22.98,70
2018-05-27 10:30,23.41,70
2018-05-27 10:45,23.89,67
2018-05-27 11:00,24.11,67
2018-05-27 11:15,24.87,65
2018-05-27 11:30,24.54,63
2018-05-27 11:45,22.65,60
2018-05-27 12:00,21.97,66
2018-05-27 12:15,22.85,67
2018-05-27 12:30,22.51,66
2018-05-27 12:45,22.47,67
2018-05-27 13:00,24.53,66
2018-05-27 13:15,24.6,65
2018-05-27 13:30,25.53,63
2018-05-27 13:45,25.42,62
2018-05-27 14:00,25.73,61
2018-05-27 14:15,27.4,58
2018-05-27 14:30,28.05,57
2018-05-27 14:45,29.36,51
2018-05-27 15:00,29.78,44
2018-05-27 15:15,30.59,44
2018-05-27 15:30,29.85,51
2018-05-27 15:45,29.8,45
2018-05-27 16:00,29.96,46
2018-05-27 16:15,29.82,47
2018-05-27 16:30,29.02,48
2018-05-27 16:45,28.41,47
2018-05-27 17:00,27.99,46
2018-05-27 17:15,27.52,46
2018-05-27 17:30,27.43,49
2018-05-27 17:45,27.15,51
2018-05-27 18:00,26.44,54
2018-05-27 18:15,25.69,57
2018-05-27 18:30,24.9,58
2018-05-27 18:45,23.93,59
2018-05-27 19:00,21.92,63
2018-05-27 19:15,21.17,61
2018-05-27 19:30,20.64,61
2018-05-27 19:45,20.01,63
2018-05-27 20:00,17.99,71
2018-05-27 20:15,16.79,75
2018-05-27 20:30,16.4,78
2018-05-27 20:45,16.02,83
2018-05-27 21:00,15.84,86
2018-05-27 21:15,15.71,89
2018-05-27 21:30,15.57,93
2018-05-27 21:45,15.63,95
2018-05-27 22:00,15.79,96
2018-05-27 22:15,15.76,95
2018-05-27 22:30,15.79,94
2018-05-27 22:45,15.93,93
2018-05-27 23:00,15.76,93
2018-05-27 23:15,15.6,95
2018-05-27 23:30,15.42,96
2018-05-27 23:45,15.21,97
2018-05-28 00:00,15,98
2018-05-28 00:15,15.02,99
2018-05-28 00:30,15.05,99
2018-05-28 00:45,14.94,100
2018-05-28 01:00,14.87,100
2018-05-28 01:15,14.87,100
2018-05-28 01:30,14.87,100
2018-05-28 01:45,15,100
2018-05-28 02:00,14.91,100
2018-05-28 02:15,14.81,100
2018-05-28 02:30,14.73,100
2018-05-28 02:45,14.75,100
2018-05-28 03:00,14.74,100
2018-05-28 03:15,14.73,100
2018-05-28 03:30,14.61,100
2018-05-28 03:45,14.63,100
2018-05-28 04:00,14.67,100
2018-05-28 04:15,14.7,100
2018-05-28 04:30,14.71,100
2018-05-28 04:45,14.67,100
2018-05-28 05:00,14.7,100
2018-05-28 05:15,14.79,100
2018-05-28 05:30,14.87,100
2018-05-28 05:45,14.89,100
2018-05-28 06:00,15.19,100
2018-05-28 06:15,15.56,100
2018-05-28 06:30,15.79,100
2018-05-28 06:45,15.89,100
2018-05-28 07:00,15.97,100
2018-05-28 07:15,16.08,100
2018-05-28 07:30,16.32,100
2018-05-28 07:45,16.56,99
2018-05-28 08:00,17.01,98
2018-05-28 08:15,17.28,96
2018-05-28 08:30,17.46,95
2018-05-28 08:45,17.55,94
2018-05-28 09:00,17.5,94
2018-05-28 09:15,17.67,93
2018-05-28 09:30,17.73,93
2018-05-28 09:45,17.94,92
2018-05-28 10:00,18.33,91
2018-05-28 10:15,19.11,88
2018-05-28 10:30,21.21,81
2018-05-28 10:45,22.9,80
2018-05-28 11:00,22.79,80
2018-05-28 11:15,20.6,82
2018-05-28 11:30,20.01,80
2018-05-28 11:45,19.56,80
2018-05-28 12:00,19.18,82
2018-05-28 12:15,21.05,79
2018-05-28 12:30,22.98,74
2018-05-28 12:45,23.59,75
2018-05-28 13:00,23.9,74
2018-05-28 13:15,24.58,72
2018-05-28 13:30,24.78,69
2018-05-28 13:45,23.75,67
2018-05-28 14:00,23.43,67
2018-05-28 14:15,23.62,67
2018-05-28 14:30,24.49,64
2018-05-28 14:45,24.2,66
2018-05-28 15:00,25.37,66
2018-05-28 15:15,26.07,65
2018-05-28 15:30,25.98,65
2018-05-28 15:45,26.3,65
2018-05-28 16:00,24.93,66
2018-05-28 16:15,25.88,61
2018-05-28 16:30,24.43,65
2018-05-28 16:45,23.87,66
2018-05-28 17:00,23.17,66
2018-05-28 17:15,21.88,71
2018-05-28 17:30,21.36,71
2018-05-28 17:45,21.44,70
2018-05-28 18:00,21.76,75
2018-05-28 18:15,22.18,76
2018-05-28 18:30,21.76,76
2018-05-28 18:45,22.37,69
2018-05-28 19:00,22.5,70
2018-05-28 19:15,22.2,68
2018-05-28 19:30,21.73,68
2018-05-28 19:45,21.1,72
2018-05-28 20:00,20.36,77
2018-05-28 20:15,20.19,73
2018-05-28 20:30,20.71,67
2018-05-28 20:45,20.46,67
2018-05-28 21:00,19.68,76
2018-05-28 21:15,19.53,78
2018-05-28 21:30,19.36,79
2018-05-28 21:45,19.19,81
2018-05-28 22:00,19.25,80
2018-05-28 22:15,18.97,82
2018-05-28 22:30,18.68,83
2018-05-28 22:45,18.49,82
2018-05-28 23:00,18.39,82
2018-05-28 23:15,18.18,83
2018-05-28 23:30,18.27,82
2018-05-28 23:45,18.3,80
2018-05-29 00:00,17.89,81
2018-05-29 00:15,17.65,82
2018-05-29 00:30,17.6,83
2018-05-29 00:45,17.25,86
2018-05-29 01:00,16.97,87
2018-05-29 01:15,16.64,89
2018-05-29 01:30,16.18,91
2018-05-29 01:45,15.64,94
2018-05-29 02:00,15.39,96
2018-05-29 02:15,15.33,97
2018-05-29 02:30,15.28,98
2018-05-29 02:45,15.16,99
2018-05-29 03:00,15.11,100
2018-05-29 03:15,15.05,100
2018-05-29 03:30,15.08,100
2018-05-29 03:45,15.2,100
2018-05-29 04:00,15.21,100
2018-05-29 04:15,15.29,100
2018-05-29 04:30,15.27,100
2018-05-29 04:45,15.23,100
2018-05-29 05:00,15.27,100
2018-05-29 05:15,15.3,100
2018-05-29 05:30,15.38,100
2018-05-29 05:45,15.4,100
2018-05-29 06:00,15.38,100
2018-05-29 06:15,15.4,100
2018-05-29 06:30,15.72,100
2018-05-29 06:45,15.61,100
2018-05-29 07:00,15.78,100
2018-05-29 07:15,15.82,100
2018-05-29 07:30,16.03,100
2018-05-29 07:45,16.55,100
2018-05-29 08:00,16.29,100
2018-05-29 08:15,16.26,100
2018-05-29 08:30,16.69,98
2018-05-29 08:45,16.84,97
2018-05-29 09:00,17.46,96
2018-05-29 09:15,18.29,95
2018-05-29 09:30,19.3,92
2018-05-29 09:45,20.08,90
2018-05-29 10:00,21.27,83
2018-05-29 10:15,21.54,79
2018-05-29 10:30,22.25,79
2018-05-29 10:45,23.23,78
2018-05-29 11:00,23.05,74
2018-05-29 11:15,22.84,74
2018-05-29 11:30,20.65,81
2018-05-29 11:45,21.25,79
2018-05-29 12:00,22.17,76
2018-05-29 12:15,21.3,74
2018-05-29 12:30,22.33,74
2018-05-29 12:45,22.87,73
2018-05-29 13:00,22.79,72
2018-05-29 13:15,23.15,71
2018-05-29 13:30,23.53,71
2018-05-29 13:45,23.68,70
2018-05-29 14:00,24.02,68
2018-05-29 14:15,24.36,68
2018-05-29 14:30,24.58,67
2018-05-29 14:45,24.86,65
2018-05-29 15:00,25.11,62
2018-05-29 15:15,25.61,61
2018-05-29 15:30,26.34,59
2018-05-29 15:45,26.02,60
2018-05-29 16:00,26.36,58
2018-05-29 16:15,26.09,60
2018-05-29 16:30,26.2,56
2018-05-29 16:45,26.38,52
2018-05-29 17:00,23.91,60
2018-05-29 17:15,22.91,63
2018-05-29 17:30,25.93,57
2018-05-29 17:45,24.8,53
2018-05-29 18:00,23.62,58
2018-05-29 18:15,25.05,57
2018-05-29 18:30,25.2,52
2018-05-29 18:45,23.76,53
2018-05-29 19:00,22.51,61
2018-05-29 19:15,21.98,62
2018-05-29 19:30,21.98,61
2018-05-29 19:45,20.93,68
2018-05-29 20:00,19.44,74
2018-05-29 20:15,18.84,73
2018-05-29 20:30,18.39,71
2018-05-29 20:45,18.38,70
2018-05-29 21:00,18.37,70
2018-05-29 21:15,18.74,69
2018-05-29 21:30,19.3,68
2018-05-29 21:45,19.21,69
2018-05-29 22:00,17.31,80
2018-05-29 22:15,16.18,85
2018-05-29 22:30,15.84,92
2018-05-29 22:45,15.78,95
2018-05-29 23:00,15.71,95
2018-05-29 23:15,15.97,95
2018-05-29 23:30,16.03,97
2018-05-29 23:45,15.86,98
2018-05-30 00:00,15.78,99
2018-05-30 00:15,15.46,99
2018-05-30 00:30,15.39,99
2018-05-30 00:45,15.35,99
2018-05-30 01:00,15.18,99
2018-05-30 01:15,15.09,99
2018-05-30 01:30,15.15,100
2018-05-30 01:45,15,100
2018-05-30 02:00,14.86,100
2018-05-30 02:15,14.74,100
2018-05-30 02:30,14.56,100
2018-05-30 02:45,14.44,100
2018-05-30 03:00,14.34,100
2018-05-30 03:15,14.22,100
2018-05-30 03:30,14.14,100
2018-05-30 03:45,14.05,100
2018-05-30 04:00,13.86,100
2018-05-30 04:15,13.73,100
2018-05-30 04:30,13.67,100
2018-05-30 04:45,13.55,100
2018-05-30 05:00,13.61,100
2018-05-30 05:15,13.53,100
2018-05-30 05:30,13.59,100
2018-05-30 05:45,13.7,100
2018-05-30 06:00,13.89,100
2018-05-30 06:15,14.21,100
2018-05-30 06:30,14.7,100
2018-05-30 06:45,15.41,100
2018-05-30 07:00,15.94,100
2018-05-30 07:15,16.31,100
2018-05-30 07:30,16.18,99
2018-05-30 07:45,17.74,97
2018-05-30 08:00,17.97,92
2018-05-30 08:15,19.23,88
2018-05-30 08:30,19.31,87
2018-05-30 08:45,20.48,86
2018-05-30 09:00,21.12,82
2018-05-30 09:15,20.74,82
2018-05-30 09:30,19.68,83
2018-05-30 09:45,22.25,78
2018-05-30 10:00,22.48,76
2018-05-30 10:15,22.48,75
2018-05-30 10:30,22.76,75
2018-05-30 10:45,22.96,74
2018-05-30 11:00,22.58,73
2018-05-30 11:15,22.27,73
2018-05-30 11:30,23.36,69
2018-05-30 11:45,22.96,70
2018-05-30 12:00,22.32,70
2018-05-30 12:15,23.43,68
2018-05-30 12:30,23.89,68
2018-05-30 12:45,23.52,68
2018-05-30 13:00,23.28,68
2018-05-30 13:15,22.67,69
2018-05-30 13:30,22.43,71
2018-05-30 13:45,23.91,68
2018-05-30 14:00,25.33,66
2018-05-30 14:15,25,65
2018-05-30 14:30,24.83,67
2018-05-30 14:45,24.87,69
2018-05-30 15:00,22.5,76
2018-05-30 15:15,19.88,82
2018-05-30 15:30,22.07,82
2018-05-30 15:45,25.03,72
2018-05-30 16:00,25.99,67
2018-05-30 16:15,26.84,65
2018-05-30 16:30,27.25,63
2018-05-30 16:45,27.21,62
2018-05-30 17:00,27.15,62
2018-05-30 17:15,27.29,63
2018-05-30 17:30,26.87,63
2018-05-30 17:45,23.51,67
2018-05-30 18:00,22.91,67
2018-05-30 18:15,22.66,68
2018-05-30 18:30,22.08,70
2018-05-30 18:45,21.42,73
2018-05-30 19:00,21.05,72
2018-05-30 19:15,21.04,72
2018-05-30 19:30,19.81,83
2018-05-30 19:45,18.67,86
2018-05-30 20:00,18.24,83
2018-05-30 20:15,18.32,81
2018-05-30 20:30,18.25,85
2018-05-30 20:45,17.98,88
2018-05-30 21:00,17.8,89
2018-05-30 21:15,17.54,89
2018-05-30 21:30,17.26,90
2018-05-30 21:45,17.23,89
2018-05-30 22:00,16.66,90
2018-05-30 22:15,16.11,90
2018-05-30 22:30,15.97,91
2018-05-30 22:45,15.93,91
2018-05-30 23:00,15.89,91
2018-05-30 23:15,15.61,92
2018-05-30 23:30,15.56,93
2018-05-30 23:45,15.48,93
2018-05-31 00:00,15.24,94
2018-05-31 00:15,15.02,94
2018-05-31 00:30,14.89,95
2018-05-31 00:45,14.87,96
2018-05-31 01:00,15.01,96
2018-05-31 01:15,15.15,96
2018-05-31 01:30,15.11,94
2018-05-31 01:45,14.87,94
2018-05-31 02:00,14.65,94
2018-05-31 02:15,14.39,94
2018-05-31 02:30,14.24,94
2018-05-31 02:45,14.02,94
2018-05-31 03:00,13.85,95
2018-05-31 03:15,13.73,95
2018-05-31 03:30,13.71,95
2018-05-31 03:45,13.7,95
2018-05-31 04:00,13.58,94
2018-05-31 04:15,13.54,94
2018-05-31 04:30,13.35,94
2018-05-31 04:45,13.08,95
2018-05-31 05:00,13.01,95
2018-05-31 05:15,13.1,95
2018-05-31 05:30,13.25,95
2018-05-31 05:45,13.46,95
2018-05-31 06:00,13.94,94
2018-05-31 06:15,14.41,92
2018-05-31 06:30,15.13,90
2018-05-31 06:45,15.95,90
2018-05-31 07:00,16.1,92
2018-05-31 07:15,16.53,93
2018-05-31 07:30,16.51,94
2018-05-31 07:45,16.76,95
2018-05-31 08:00,16.99,94
2018-05-31 08:15,16.72,93
2018-05-31 08:30,16.86,93
2018-05-31 08:45,18.01,92
2018-05-31 09:00,18.31,91
2018-05-31 09:15,20.45,86
2018-05-31 09:30,20.85,82
2018-05-31 09:45,21.19,81
2018-05-31 10:00,21.25,80
2018-05-31 10:15,20.74,81
2018-05-31 10:30,21.41,78
2018-05-31 10:45,22.42,74
2018-05-31 11:00,22.37,72
2018-05-31 11:15,22.93,70
2018-05-31 11:30,22.95,70
2018-05-31 11:45,23.34,67
2018-05-31 12:00,23.45,68
2018-05-31 12:15,23.82,62
2018-05-31 12:30,24.11,62
2018-05-31 12:45,24.01,62
2018-05-31 13:00,24.71,59
2018-05-31 13:15,24.71,58
2018-05-31 13:30,23.69,62
2018-05-31 13:45,22.64,62
2018-05-31 14:00,21.73,67
2018-05-31 14:15,19.84,76
2018-05-31 14:30,18.38,84
2018-05-31 14:45,17.84,90
2018-05-31 15:00,19.46,87
2018-05-31 15:15,20.64,81
2018-05-31 15:30,20.19,81
2018-05-31 15:45,20.16,76
2018-05-31 16:00,19.66,82
2018-05-31 16:15,19.23,80
2018-05-31 16:30,18.49,77
2018-05-31 16:45,18.11,80
2018-05-31 17:00,16.67,84
2018-05-31 17:15,16.35,89
2018-05-31 17:30,17.08,90
2018-05-31 17:45,19.14,80
2018-05-31 18:00,19.05,73
2018-05-31 18:15,18.9,72
2018-05-31 18:30,18.13,73
2018-05-31 18:45,16.75,80
2018-05-31 19:00,15.39,90
2018-05-31 19:15,15.01,92
2018-05-31 19:30,15.04,93
2018-05-31 19:45,15.09,94
2018-05-31 20:00,15.1,96
2018-05-31 20:15,14.92,97
2018-05-31 20:30,14.61,98
2018-05-31 20:45,14.45,98
2018-05-31 21:00,14.43,99
2018-05-31 21:15,14.35,99
2018-05-31 21:30,14.37,98
2018-05-31 21:45,14.38,97
2018-05-31 22:00,14.36,98
2018-05-31 22:15,14.36,99
2018-05-31 22:30,14.3,99
2018-05-31 22:45,14.38,100
2018-05-31 23:00,14.59,100
2018-05-31 23:15,14.88,100
2018-05-31 23:30,14.98,99
2018-05-31 23:45,14.9,99
2018-06-01 00:00,14.78,100
2018-06-01 00:15,14.81,100
2018-06-01 00:30,15.01,100
2018-06-01 00:45,15.16,99
2018-06-01 01:00,15.23,99
2018-06-01 01:15,15.35,97
2018-06-01 01:30,15.31,96
2018-06-01 01:45,15.32,96
2018-06-01 02:00,15.29,96
2018-06-01 02:15,15.08,96
2018-06-01 02:30,14.82,98
2018-06-01 02:45,14.86,99
2018-06-01 03:00,15.02,99
2018-06-01 03:15,14.95,99
2018-06-01 03:30,14.95,100
2018-06-01 03:45,14.99,100
2018-06-01 04:00,15.04,100
2018-06-01 04:15,14.98,99
2018-06-01 04:30,14.75,99
2018-06-01 04:45,14.22,99
2018-06-01 05:00,13.69,100
2018-06-01 05:15,13.46,100
2018-06-01 05:30,13.42,100
2018-06-01 05:45,13.46,100
2018-06-01 06:00,13.95,100
2018-06-01 06:15,14.17,100
2018-06-01 06:30,14.59,100
2018-06-01 06:45,15.22,100
2018-06-01 07:00,16.02,100
2018-06-01 07:15,16.74,99
2018-06-01 07:30,17.33,96
2018-06-01 07:45,17.5,91
2018-06-01 08:00,17.47,87
2018-06-01 08:15,17.99,83
2018-06-01 08:30,18.28,82
2018-06-01 08:45,20.72,79
2018-06-01 09:00,20.87,78
2018-06-01 09:15,20.96,77
2018-06-01 09:30,21.53,74
2018-06-01 09:45,21.66,74
2018-06-01 10:00,22.12,73
2018-06-01 10:15,21.9,73
2018-06-01 10:30,21.94,72
2018-06-01 10:45,22.06,71
2018-06-01 11:00,22.32,69
2018-06-01 11:15,22.46,66
2018-06-01 11:30,22.77,67
2018-06-01 11:45,22.88,65
2018-06-01 12:00,22.77,65
2018-06-01 12:15,22.46,63
2018-06-01 12:30,24.02,58
2018-06-01 12:45,24.85,57
2018-06-01 13:00,25.09,56
2018-06-01 13:15,25.51,53
2018-06-01 13:30,25.6,52
2018-06-01 13:45,25.69,52
2018-06-01 14:00,25.85,52
2018-06-01 14:15,25.93,52
2018-06-01 14:30,26.53,52
2018-06-01 14:45,26.48,53
2018-06-01 15:00,26.94,54
2018-06-01 15:15,26.62,56
2018-06-01 15:30,27.09,54
2018-06-01 15:45,27.29,55
2018-06-01 16:00,27.05,55
2018-06-01 16:15,27.34,54
2018-06-01 16:30,27.35,52
2018-06-01 16:45,27.33,51
2018-06-01 17:00,27.51,51
2018-06-01 17:15,27.32,50
2018-06-01 17:30,27.17,48
2018-06-01 17:45,27.2,49
2018-06-01 18:00,27.1,50
2018-06-01 18:15,26.88,53
2018-06-01 18:30,25.28,56
2018-06-01 18:45,22.52,58
2018-06-01 19:00,21.59,59
2018-06-01 19:15,21.47,61
2018-06-01 19:30,21.29,61
2018-06-01 19:45,20.84,62
2018-06-01 20:00,20.39,63
2018-06-01 20:15,19.97,63
2018-06-01 20:30,19.57,64
2018-06-01 20:45,19.11,66
2018-06-01 21:00,18.95,66
2018-06-01 21:15,18.77,67
2018-06-01 21:30,18.65,68
2018-06-01 21:45,18.6,69
2018-06-01 22:00,18.32,69
2018-06-01 22:15,18.27,69
2018-06-01 22:30,18.43,69
2018-06-01 22:45,18.17,69
2018-06-01 23:00,17.73,71
2018-06-01 23:15,17.52,70
2018-06-01 23:30,16.94,73
2018-06-01 23:45,16.69,74
2018-06-02 00:00,16.64,74
2018-06-02 00:15,16.21,76
2018-06-02 00:30,15.79,78
2018-06-02 00:45,15.83,78
2018-06-02 01:00,15.91,78
2018-06-02 01:15,15.44,79
2018-06-02 01:30,15.26,81
2018-06-02 01:45,15.19,82
2018-06-02 02:00,14.99,83
2018-06-02 02:15,14.63,84
2018-06-02 02:30,14.52,85
2018-06-02 02:45,14.31,86
2018-06-02 03:00,14.06,87
2018-06-02 03:15,14.15,87
2018-06-02 03:30,14.12,87
2018-06-02 03:45,13.87,88
2018-06-02 04:00,13.72,88
2018-06-02 04:15,13.58,89
2018-06-02 04:30,13.41,89
2018-06-02 04:45,13.31,90
2018-06-02 05:00,13.26,90
2018-06-02 05:15,13.05,91
2018-06-02 05:30,13.27,91
2018-06-02 05:45,13.48,91
2018-06-02 06:00,13.85,90
2018-06-02 06:15,14.54,88
2018-06-02 06:30,15.04,85
2018-06-02 06:45,15.47,84
2018-06-02 07:00,17.47,81
2018-06-02 07:15,19.55,73
2018-06-02 07:30,20.45,74
2018-06-02 07:45,20.77,73
2018-06-02 08:00,21.02,73
2018-06-02 08:15,21.37,71
2018-06-02 08:30,21.62,71
2018-06-02 08:45,21.99,70
2018-06-02 09:00,22,71
2018-06-02 09:15,22.22,69
2018-06-02 09:30,22.7,69
2018-06-02 09:45,23.02,69
2018-06-02 10:00,23.22,67
2018-06-02 10:15,23.32,67
2018-06-02 10:30,23.36,68
2018-06-02 10:45,23.44,66
2018-06-02 11:00,23.69,63
2018-06-02 11:15,23.82,64
